Date,Open,High,Low,Close,Adj Close,Volume
2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,169.09634399414062,151266000
2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,169.9976806640625,94990000
2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,169.84445190429688,121649000
2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,168.5327606201172,125553000
2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,167.5679931640625,111393000
2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,168.87974548339844,107276000
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,166.15475463867188,150300000
2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,167.47491455078125,103547000
2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,167.17025756835938,95112000
2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,166.73025512695312,131302000
2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,164.4707489013672,177798000
2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,164.49607849121094,157285000
2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,166.30712890625,121569000
2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,166.11244201660156,104778000
2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,163.54824829101562,147913000
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,166.40867614746094,186461000
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,163.10824584960938,210705000
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,161.24647521972656,221909000
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,158.59765625,230939000
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,158.84307861328125,215847000
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,157.76828002929688,380715000
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,157.6329345703125,270391000
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,159.49468994140625,214625000
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,161.04335021972656,130011000
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,164.23374938964844,154949000
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,163.06593322753906,151822000
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,164.96156311035156,154944000
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,166.2309112548828,117927000
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,166.00241088867188,82954000
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,167.90650939941406,106736000
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,167.6526641845703,142557000
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,168.72740173339844,113330000
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,170.65687561035156,146903000
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,170.74993896484375,93600000
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,170.1575927734375,93343000
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,171.23236083984375,91709000
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,171.9178466796875,107089000
2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,172.07861328125,89540000
2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,172.62020874023438,66319000
2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,172.7893829345703,54499400
2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,172.60324096679688,90120300
2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,172.79791259765625,85357900
2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,172.84024047851562,80417500
2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,172.95025634765625,80441000
2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,173.9488525390625,76068100
2014-11-19,205.30999755859375,205.5500030517578,204.3000030517578,205.22000122070312,173.66957092285156,82373000
2014-11-20,204.25999450683594,205.7100067138672,204.17999267578125,205.5800018310547,173.9742431640625,72840300
2014-11-21,207.63999938964844,207.83999633789062,205.97999572753906,206.67999267578125,174.9051055908203,142327300
2014-11-24,207.1699981689453,207.38999938964844,206.91000366210938,207.25999450683594,175.3959503173828,65880800
2014-11-25,207.5399932861328,207.7899932861328,206.8000030517578,207.11000061035156,175.2689971923828,79108300
2014-11-26,207.2899932861328,207.75999450683594,207.02999877929688,207.63999938964844,175.71754455566406,62167800
2014-11-28,207.49000549316406,207.8699951171875,206.91000366210938,207.1999969482422,175.3451690673828,57890100
2014-12-01,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,174.1265411376953,103968400
2014-12-02,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,175.25204467773438,74507200
2014-12-03,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,175.92909240722656,68952000
2014-12-04,207.5399932861328,208.27000427246094,206.6999969482422,207.66000366210938,175.73443603515625,91316600
2014-12-05,207.8699951171875,208.47000122070312,207.5500030517578,208.0,176.022216796875,91025500
2014-12-08,207.52000427246094,208.1199951171875,205.92999267578125,206.61000061035156,174.84585571289062,108588200
2014-12-09,204.3699951171875,206.60000610351562,203.91000366210938,206.47000122070312,174.7274169921875,125180100
2014-12-10,205.91000366210938,205.97999572753906,202.92999267578125,203.16000366210938,171.92626953125,159856400
2014-12-11,203.8800048828125,206.19000244140625,203.7100067138672,204.19000244140625,172.79791259765625,159012800
2014-12-12,202.63999938964844,203.82000732421875,200.85000610351562,200.88999938964844,170.00526428222656,202330200
2014-12-15,201.97999572753906,202.52999877929688,198.77999877929688,199.50999450683594,168.83738708496094,189965800
2014-12-16,198.5800018310547,202.39999389648438,197.86000061035156,197.91000366210938,167.48345947265625,259543800
2014-12-17,198.44000244140625,202.33999633789062,198.2899932861328,201.7899932861328,170.76693725585938,253910100
2014-12-18,204.74000549316406,212.97000122070312,203.9199981689453,206.77999877929688,174.98973083496094,257633900
2014-12-19,206.42999267578125,207.3300018310547,205.61000061035156,206.52000427246094,175.73428344726562,245084600
2014-12-22,206.75,207.47000122070312,206.4600067138672,207.47000122070312,176.54269409179688,148318900
2014-12-23,208.1699981689453,208.22999572753906,207.39999389648438,207.75,176.7809600830078,122167900
2014-12-24,208.02000427246094,208.33999633789062,207.72000122070312,207.77000427246094,176.7979736328125,42963400
2014-12-26,208.30999755859375,208.85000610351562,208.25,208.44000244140625,177.36807250976562,57326700
2014-12-29,208.22000122070312,208.97000122070312,208.13999938964844,208.72000122070312,177.60633850097656,79643900
2014-12-30,208.2100067138672,208.3699951171875,207.50999450683594,207.60000610351562,176.65330505371094,73540800
2014-12-31,207.99000549316406,208.19000244140625,205.38999938964844,205.5399932861328,174.9004364013672,130333800
2015-01-02,206.3800048828125,206.8800048828125,204.17999267578125,205.42999267578125,174.8067626953125,121465900
2015-01-05,204.1699981689453,204.3699951171875,201.35000610351562,201.72000122070312,171.6498260498047,169632600
2015-01-06,202.08999633789062,202.72000122070312,198.86000061035156,199.82000732421875,170.03305053710938,209151400
2015-01-07,201.4199981689453,202.72000122070312,200.8800048828125,202.30999755859375,172.15188598632812,125346700
2015-01-08,204.00999450683594,206.16000366210938,203.99000549316406,205.89999389648438,175.20668029785156,147217800
2015-01-09,206.39999389648438,206.4199981689453,203.50999450683594,204.25,173.80271911621094,158567300
2015-01-12,204.41000366210938,204.60000610351562,201.9199981689453,202.64999389648438,172.44114685058594,144396100
2015-01-13,204.1199951171875,205.47999572753906,200.50999450683594,202.0800018310547,171.9561309814453,214553300
2015-01-14,199.64999389648438,201.10000610351562,198.57000732421875,200.86000061035156,170.9180145263672,192991100
2015-01-15,201.6300048828125,202.00999450683594,198.8800048828125,199.02000427246094,169.35232543945312,176613900
2015-01-16,198.77000427246094,201.82000732421875,198.5500030517578,201.6300048828125,171.57322692871094,211879600
2015-01-20,202.39999389648438,202.72000122070312,200.1699981689453,202.05999755859375,171.9391326904297,130991100
2015-01-21,201.5,203.66000366210938,200.94000244140625,203.0800018310547,172.80711364746094,122942700
2015-01-22,203.99000549316406,206.25999450683594,202.3300018310547,206.10000610351562,175.37692260742188,174356000
2015-01-23,205.7899932861328,206.10000610351562,204.80999755859375,204.97000122070312,174.41534423828125,117516800
2015-01-26,204.7100067138672,205.55999755859375,203.85000610351562,205.4499969482422,174.82382202148438,92009700
2015-01-27,202.97000122070312,204.1199951171875,201.74000549316406,202.74000549316406,172.51783752441406,134044600
2015-01-28,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,170.30532836914062,168514300
2015-01-29,200.3800048828125,202.3000030517578,198.67999267578125,201.99000549316406,171.8795928955078,173585400
2015-01-30,200.57000732421875,202.1699981689453,199.1300048828125,199.4499969482422,169.7181854248047,197729700
2015-02-02,200.0500030517578,202.02999877929688,197.86000061035156,201.9199981689453,171.8200225830078,163107000
2015-02-03,203.0,204.85000610351562,202.5500030517578,204.83999633789062,174.30471801757812,124212900
2015-02-04,203.9199981689453,205.3800048828125,203.50999450683594,204.05999755859375,173.64105224609375,134306700
2015-02-05,204.86000061035156,206.3000030517578,204.77000427246094,206.1199951171875,175.39389038085938,97953200
